red_mean,contrast,hotspot_ratio,edge_density,asymmetry,color_variance,diameter_proxy,mask_irregularity,texture_variation,laplacian_var,hsv_mean,hsv_std,red_hist_0,red_hist_1,red_hist_2,red_hist_3,risk_score,image_id,true_label
0.8100082278251648,0.1944589614868164,0.2547632334183674,0.008191167091836735,0.10827794561933535,0.11490859841417288,1.0,0.278297195335694,0.1944589614868164,73.17024993896484,0.8100082220388155,0.09177657427797561,0.0,0.0,0.25017938017845154,0.7498206496238708,0.6236971328681676,ISIC_0024318,1
0.7530213594436646,0.3339592218399048,0.033123405612244895,0.03687021683673469,0.5449438202247191,0.20817199413361456,1.0,0.24779369714885371,0.3339592218399048,131.78492736816406,0.7530216774209684,0.16606384946491884,0.008908641524612904,0.12260841578245163,0.06656569242477417,0.8019172549247742,0.5233874967786957,ISIC_0024319,0
0.7027111053466797,0.22819927334785461,0.7539461096938775,0.13392857142857142,0.5002461356699812,0.13710245239716906,1.0,0.3087506086463691,0.22819927334785461,305.8995666503906,0.7027110844337736,0.10224365916803604,0.0,0.04767219349741936,0.5050223469734192,0.44730547070503235,0.7053899288022317,ISIC_0024320,0
0.8307378888130188,0.0936548039317131,0.9564732142857143,0.01424984056122449,0.0940958039361307,0.04978985896895966,0.839046556122449,0.40304749344077145,0.0936548039317131,74.16870880126953,0.8307379201680672,0.0373618059473785,0.0,0.0003388074110262096,0.0242745541036129,0.9753866195678711,0.528781545161306,ISIC_0024321,0
0.8195915818214417,0.1392654925584793,0.24366230867346939,0.005819515306122449,0.44506104328523866,0.09112219278112574,0.992589418579932,0.28397844243819065,0.1392654925584793,75.82271575927734,0.8195915866346539,0.04229274882922685,0.0,0.0,0.07262436300516129,0.9273756146430969,0.55,ISIC_0024322,0
0.6331728100776672,0.18674270808696747,0.3981186224489796,0.040896045918367346,0.4707081942899518,0.12145830575852073,1.0,1.0,0.18674270808696747,355.8419189453125,0.6332480648509403,0.07800668277808602,0.005620216950774193,0.04005899280309677,0.9492586255073547,0.005062181036919355,0.8490191361238955,ISIC_0024323,1
0.6534262895584106,0.09100265800952911,0.0062380420918367345,0.01153938137755102,0.10012437810945272,0.06499412965198748,0.7750219228316326,0.3380804107850026,0.09100265800952911,65.08838653564453,0.6631516669167667,0.03240467564801355,0.0,0.004284916911274195,0.9957150816917419,0.0,0.28394322834239133,ISIC_0024324,0
0.8593347072601318,0.2084360122680664,0.5847217793367347,0.006895727040816327,0.08953488372093023,0.07570581771794302,1.0,0.32398131261109325,0.2084360122680664,69.89042663574219,0.8593347495248099,0.07228441602596848,0.0,0.0,0.11401865631341934,0.8859813213348389,0.6225333313877965,ISIC_0024325,0
0.8205777406692505,0.1645394116640091,0.935546875,0.0036073022959183672,0.5131086142322097,0.16512608262134496,0.654612430909864,0.21637638636965906,0.1645394116640091,51.14651870727539,0.820577762354942,0.07752013589920817,0.0,0.0157645083963871,0.0517578125,0.9324776530265808,0.584553260862902,ISIC_0024326,0
0.7895712852478027,0.2559627890586853,0.23646763392857142,0.032106983418367346,0.09977843426883307,0.08955289389938098,1.0,0.2820663390367261,0.2559627890586853,140.44541931152344,0.7895712972689075,0.08939599591045776,0.0,0.0017737563466653228,0.22899393737316132,0.7692322731018066,0.6060168093934887,ISIC_0024327,0
0.848889172077179,0.2687499225139618,0.2652064732142857,0.08621651785714286,0.2882218844984803,0.15252580585562092,1.0,0.6336411623326069,0.2687499225139618,193.5637969970703,0.8488891650410164,0.09599218867540328,0.0,0.0040457588620483875,0.16505898535251617,0.8308952450752258,0.7417861560940242,ISIC_0024328,0
0.7914350628852844,0.14299649000167847,0.06389508928571429,0.008808992346938776,0.8487195844345211,0.09262758380828395,0.6894066220238095,1.0,0.14299649000167847,63.3785285949707,0.7914419674119648,0.06425234963174041,0.00019929847621824592,0.0005181760061532259,0.2807716727256775,0.7185108661651611,0.7475227205312992,ISIC_0024329,1
0.694960355758667,0.14890658855438232,0.11605149872448979,0.015565210459183673,0.04688995215311006,0.04438850358410797,1.0,0.2509819683791023,0.14890658855438232,116.0742416381836,0.7053080607242898,0.04859901700045496,0.0,0.0037468113005161285,0.9836774468421936,0.012575733475387096,0.4746592440253349,ISIC_0024330,1
0.8100122213363647,0.11062677949666977,0.1261360012755102,0.01584422831632653,0.5461243737105805,0.05543504390177793,0.8960127019557823,0.9140536956348578,0.11062677949666977,72.20939636230469,0.8100128332583033,0.03543637755724781,0.0,0.00017936862423084676,0.04217155650258064,0.9576490521430969,0.664919984598133,ISIC_0024331,0
0.8384727239608765,0.18759198486804962,0.19023038903061223,0.024433992346938774,0.3196324294961749,0.12102577581433922,1.0,1.0,0.18759198486804962,184.70449829101562,0.838483362094838,0.060450487216324005,0.00027901786961592734,0.0005181760061532259,0.07724808901548386,0.9219546914100647,0.7691417348191181,ISIC_0024332,0
0.577400267124176,0.213741272687912,0.006397480867346939,0.04322783801020408,0.0901008634522809,0.06543790806192804,1.0,0.4990608537692509,0.213741272687912,285.7276306152344,0.5802753132503001,0.08427512282954518,0.0030891261994838715,0.16695232689380646,0.8299585580825806,0.0,0.44472890802629667,ISIC_0024333,1
0.8440622091293335,0.26436594128608704,0.32370057397959184,0.0013751594387755102,0.11484341352365716,0.09886420256055191,1.0,0.27783861906840385,0.26436594128608704,34.58952331542969,0.8440622342687075,0.08900300831825711,0.0,1.992984653043095e-05,0.18991151452064514,0.8100685477256775,0.6215691511414175,ISIC_0024334,0
0.8636735081672668,0.14891718327999115,0.10267857142857142,0.007194674744897959,0.48373879641485273,0.14675505745611345,0.5045572916666666,0.23670862908577242,0.14891718327999115,31.8248233795166,0.8636735162815127,0.0688078590707507,0.0,0.011678890325129032,0.02708466164767742,0.9612364768981934,0.39894393023456204,ISIC_0024335,0
0.657749354839325,0.16227573156356812,0.030791613520408163,0.015126753826530613,0.48655707481948074,0.0661017721178545,1.0,0.5540448066907081,0.16227573156356812,96.33402252197266,0.6579567764605843,0.060671792802692456,0.00027901786961592734,0.015445630997419357,0.9577288031578064,0.026546556502580643,0.48328917796507403,ISIC_0024336,0
0.8446670174598694,0.046451784670352936,0.054807079081632654,0.0,0.9304851556842868,0.03369196280077046,0.167659837372449,0.3449735273773656,0.046451784670352936,29.50440216064453,0.8446670074279712,0.02926908999838739,0.0,0.0,1.992984653043095e-05,0.999980092048645,0.347891739718591,ISIC_0024337,0
0.7212477326393127,0.10701872408390045,0.16792889030612246,0.003706951530612245,0.43755709252251074,0.04118124030500939,0.43496890943877553,0.7238995147863093,0.10701872408390045,57.04892349243164,0.7212477178371349,0.05463041639314765,0.0,0.0025111606810241938,0.6451291441917419,0.35235968232154846,0.6689321922027357,ISIC_0024338,0
0.9054998755455017,0.25196924805641174,0.059490593112244895,0.005978954081632653,0.11916947594238428,0.17018269646254766,1.0,0.23919605094319443,0.25196924805641174,25.613876342773438,0.905499856192477,0.11744578884297328,0.0,0.03679049760103226,0.038325097411870956,0.9248843789100647,0.3945738241288252,ISIC_0024339,0
0.6189320683479309,0.24920566380023956,0.00025908801020408165,0.035853794642857144,0.3954496208017335,0.06804416509155968,0.6964651094812925,1.0,0.24920566380023956,73.85230255126953,0.6212458420868348,0.11521222479416356,0.015047034248709679,0.11902104318141937,0.7909359335899353,0.07499601691961288,0.47057500073201175,ISIC_0024340,0
0.7974740266799927,0.2344232052564621,0.19844148596938777,0.0011559311224489796,0.47478109848758954,0.16000169168909842,1.0,0.26541894471649224,0.2344232052564621,43.84238815307617,0.7974740677521008,0.08828423054548698,0.0,0.004085618536919355,0.16509884595870972,0.8308155536651611,0.6504816115562753,ISIC_0024341,0
0.7787070870399475,0.15045307576656342,0.3415577168367347,0.04848931760204082,0.35633137076042787,0.08538847216794777,1.0,0.6036421183843145,0.15045307576656342,144.1439208984375,0.7787071078431372,0.05560714643732889,0.0,0.0009765625,0.19477438926696777,0.8042490482330322,0.7340186072150158,ISIC_0024342,0
0.7676547765731812,0.28018152713775635,0.1856265943877551,0.03182796556122449,0.034555800512423275,0.09415375564011746,1.0,0.3345989116961035,0.28018152713775635,83.55977630615234,0.7676547962935174,0.08720365206305664,0.0,0.0022720026317983866,0.3188974857330322,0.6788305044174194,0.5620139588546269,ISIC_0024343,0
0.7619532942771912,0.24399533867835999,0.05628188775510204,0.03063217474489796,0.5119943792030512,0.1284123455145113,0.4524075255102041,0.2935439374254219,0.24399533867835999,119.91275024414062,0.7619589241946779,0.1241961652772274,0.01564493030309677,0.02190290205180645,0.2884247303009033,0.6740274429321289,0.5319491848175341,ISIC_0024344,0
0.7750134468078613,0.08683744817972183,0.26484773596938777,0.005141900510204082,0.8986836856800957,0.08911578398442971,0.2432271736819728,0.4557307689063617,0.08683744817972183,70.55752563476562,0.7750134428771508,0.026512865440037628,0.0,0.0003388074110262096,0.14297671616077423,0.8566844463348389,0.6797178439705395,ISIC_0024345,0
0.9307072162628174,0.14634403586387634,0.17645886479591838,0.0024513711734693877,0.9629874421678783,0.07640050449748256,1.0,0.3128710980722164,0.14634403586387634,37.34775161743164,0.9307072047569028,0.04305436394377239,0.0,0.0,0.003886320162564516,0.996113657951355,0.7127332830860102,ISIC_0024346,0
0.8330609202384949,0.3570818603038788,0.05897241709183673,0.00980548469387755,0.5912958910770727,0.17145646967912448,1.0,0.2083265687910433,0.3570818603038788,21.10885238647461,0.8330609587585034,0.179006406042426,0.017956791445612907,0.08057636767625809,0.04838966950774193,0.8530771732330322,0.533549384157605,ISIC_0024347,0
0.7878096699714661,0.10530371218919754,0.9979472257653061,0.005400988520408163,0.11692921440261865,0.03764695426717177,1.0,0.33502199950532713,0.10530371218919754,98.32442474365234,0.7878096551120448,0.03260705897445364,0.0,0.0,0.12930484116077423,0.870695173740387,0.6222814893370777,ISIC_0024348,0
0.6366207599639893,0.3425745964050293,0.09510522959183673,0.035475127551020405,0.4182396839332748,0.1470313584332378,1.0,0.49976782402423603,0.3425745964050293,130.54998779296875,0.636654192927171,0.1771928896918127,0.018734056502580643,0.23746412992477417,0.3591757118701935,0.3846261203289032,0.5983309381207853,ISIC_0024349,0
0.9006558656692505,0.16365021467208862,0.1402264030612245,0.003706951530612245,0.6712082647102859,0.09059793024774666,1.0,0.22435825151190625,0.16365021467208862,47.34281921386719,0.900655887354942,0.06275436480040993,0.0,0.0,0.05341199040412903,0.9465880393981934,0.5512957295912446,ISIC_0024350,0
0.7933437824249268,0.23923516273498535,0.3981784119897959,0.009665975765306123,0.035029514890595186,0.10266426714366687,1.0,0.25348249999100164,0.23923516273498535,48.181602478027344,0.793343743747499,0.052922114160563485,0.0,0.0003587372484616935,0.1736088991165161,0.8260323405265808,0.6026043161070608,ISIC_0024351,1
0.6482123732566833,0.18102772533893585,0.02268016581632653,0.012675382653061224,0.10470273670965712,0.12922473525735723,0.6625843696853742,0.23498642059723587,0.18102772533893585,22.122682571411133,0.6482124099639855,0.06905395779064197,0.00575972581282258,0.037169165909290314,0.9570711255073547,0.0,0.23038956826203016,ISIC_0024352,0
0.8886851072311401,0.233895942568779,0.14064492984693877,0.0007772640306122449,0.6666666666666667,0.12178321882606039,1.0,0.2609504111071689,0.233895942568779,20.924781799316406,0.8886850834083634,0.09596294258497783,0.0,0.0037268814630806446,0.09253428131341934,0.9037388563156128,0.6255332724740954,ISIC_0024353,0
0.9348642230033875,0.0865049958229065,0.10821906887755102,0.0,0.10124747134187459,0.023574274461856125,1.0,0.355424606142596,0.0865049958229065,20.29426383972168,0.9348642582032813,0.020515003804990575,0.0,0.0,0.0,1.0,0.49636559369752464,ISIC_0024354,0
0.8033263683319092,0.26329895853996277,0.04075653698979592,0.02596859056122449,0.0619190404797601,0.12711729012345327,1.0,0.26129283361886174,0.26329895853996277,67.22660827636719,0.8033265650010003,0.14356701084004186,0.021305005997419357,0.04245057329535484,0.0606863833963871,0.8755580186843872,0.32134125513576844,ISIC_0024355,0
0.7407647371292114,0.1135195940732956,0.07643096301020408,0.0031489158163265306,0.1108532423208191,0.06891055907491699,1.0,0.3810552670446925,0.1135195940732956,41.01380920410156,0.7407672443977592,0.030243040062239497,0.0006178252515383065,0.00013950893480796367,0.6155931353569031,0.3836495578289032,0.4848271016315428,ISIC_0024356,0
0.8672802448272705,0.13350825011730194,0.266780931122449,0.002311862244897959,0.3319233932557867,0.10574320773706901,1.0,0.5719364250111515,0.13350825011730194,85.35686492919922,0.8672802714835934,0.04081383859110075,0.0,0.0,0.004125478211790323,0.9958745241165161,0.7267208658359088,ISIC_0024357,0
0.824772298336029,0.18851272761821747,0.10056600765306123,0.03595344387755102,0.11025580293699667,0.10045285671358878,1.0,0.34038791316673095,0.18851272761821747,89.86305236816406,0.8247795993397359,0.06434023013229508,1.992984653043095e-05,0.003946109674870968,0.09711814671754837,0.8989158272743225,0.5033200435027518,ISIC_0024358,0
0.7366583347320557,0.24348780512809753,0.8320113201530612,0.008649553571428572,0.09033014558080038,0.10015862978554611,1.0,0.33745844036342665,0.24348780512809753,103.1182861328125,0.7366583352090836,0.11355346999697336,0.0,0.07242506742477417,0.26257574558258057,0.6649991869926453,0.6305320090416071,ISIC_0024359,0
0.7073590159416199,0.2095031589269638,0.07075095663265306,0.00408561862244898,0.8292050691244239,0.08861015705178839,0.7370721726190477,1.0,0.2095031589269638,65.39305114746094,0.7074203900310124,0.10855973281822973,0.018753986805677414,0.03511638939380646,0.5859375,0.36019212007522583,0.6983469285466315,ISIC_0024360,0
0.709206759929657,0.3668830096721649,0.1366390306122449,0.035853794642857144,0.0905048143819224,0.18067091318791692,1.0,0.43356536527850453,0.3668830096721649,123.4562759399414,0.7092067295668267,0.19027082576671855,0.019292091950774193,0.15110810101032257,0.2546835243701935,0.5749163031578064,0.568051776526376,ISIC_0024361,0
0.7873440384864807,0.2343098670244217,0.8645966198979592,0.00922751913265306,0.056587061329745475,0.09134130912435494,1.0,0.28474989040258686,0.2343098670244217,59.84783172607422,0.7873440782563025,0.08663928889602962,0.0,0.00239158165641129,0.2244698703289032,0.7731385231018066,0.6110989087527943,ISIC_0024362,0
0.5969980359077454,0.2412417083978653,0.00047831632653061223,0.009347098214285714,0.049829497016197793,0.09042855000655375,0.566090694090136,0.23691798447752196,0.2412417083978653,70.11004638671875,0.6732103779011605,0.12307896485214652,0.0010164221748709679,0.20525749027729034,0.7874880433082581,0.006238041911274195,0.20583753089621998,ISIC_0024363,0
0.8163123726844788,0.15008389949798584,0.8130181760204082,0.0045041454081632655,0.9464736576333951,0.08678060760354835,0.9442595397534014,0.2526469064293027,0.15008389949798584,89.81868743896484,0.8163123843287315,0.05736224430303942,0.0,0.00023915816564112902,0.08093510568141937,0.9188257455825806,0.6764294965030448,ISIC_0024364,0
0.7788988351821899,0.19380642473697662,0.9588448660714286,0.004962531887755102,0.37447322857796217,0.11576108837983218,1.0,0.3206324254314965,0.19380642473697662,94.31246185302734,0.778898825155062,0.06203520182210402,0.0,0.0,0.3054647743701935,0.6945352554321289,0.6810965324149288,ISIC_0024365,0
0.8828231692314148,0.2691963016986847,0.045599489795918366,0.010403380102040817,0.022151898734177215,0.17225789296074243,1.0,0.24814625099319365,0.2691963016986847,51.642887115478516,0.8833991409063625,0.10324862751726947,0.0,0.01897321455180645,0.07116948068141937,0.9098572731018066,0.43315864660321113,ISIC_0024366,0
0.7374187111854553,0.19002185761928558,0.08842873086734694,0.015345982142857142,0.7377049180327868,0.09093500329356262,0.606531675170068,0.42789916454830745,0.19002185761928558,99.12411499023438,0.737483118247299,0.08294463580184676,0.00346779334358871,0.013950892724096775,0.45226800441741943,0.5303133130073547,0.622928985268507,ISIC_0024367,1
0.7286083102226257,0.2494356781244278,0.5597895408163265,0.10249920280612244,0.38879021117031776,0.15511885646478965,1.0,0.8772594879550578,0.2494356781244278,386.10687255859375,0.728608318327331,0.1133710974558513,0.0,0.03848453611135483,0.5040258169174194,0.45748963952064514,0.8140030966537279,ISIC_0024368,0
0.7914552092552185,0.2014065831899643,0.3294204400510204,0.033482142857142856,0.10164315548900621,0.11856359236012808,1.0,0.40275393947640237,0.2014065831899643,154.8304443359375,0.7914551758203281,0.08450594810949301,0.0,0.0025310905184596777,0.21008051931858063,0.7873883843421936,0.6506143531448553,ISIC_0024369,0
0.7674697041511536,0.2339557260274887,0.20796795280612246,0.007035235969387755,0.10084237578526556,0.10000532130989977,1.0,0.21323512961454408,0.2339557260274887,43.09565734863281,0.7674697222639055,0.07944754621885647,0.0,0.0017538265092298388,0.23927773535251617,0.7589684128761292,0.5680762188879153,ISIC_0024370,0
0.7255695462226868,0.21777664124965668,0.22395169005102042,0.019491390306122448,0.11004484040356362,0.10264922428753723,1.0,0.40589879413577196,0.21777664124965668,95.09249114990234,0.7255696028411365,0.10072888841275196,0.013034120202064514,0.012376435101032257,0.4981863796710968,0.47640305757522583,0.6267131380849167,ISIC_0024371,0
0.7851108312606812,0.20183917880058289,0.18391262755102042,0.03196747448979592,0.2854874083037132,0.08468763497468959,1.0,0.5958713992642507,0.20183917880058289,107.14696502685547,0.7851203762755101,0.06273709631116792,9.964923810912296e-05,0.0010961415246129036,0.23174425959587097,0.7670599222183228,0.6612600805726394,ISIC_0024372,1
0.8358664512634277,0.13177217543125153,0.6595184948979592,0.002331792091836735,0.5957512315270936,0.11245272017333267,0.8563190901360545,0.29177931890601805,0.13177217543125153,38.52614212036133,0.835866455957383,0.04800355756763982,0.0,0.0,0.04532047361135483,0.954679548740387,0.55,ISIC_0024373,0
0.8274372816085815,0.19568225741386414,0.255062181122449,0.03609295280612245,0.4874401045447946,0.08047787215276714,1.0,0.2890258034572888,0.19568225741386414,190.70101928710938,0.8274373030462185,0.06704375328496373,0.0,0.0,0.17291134595870972,0.8270886540412903,0.68742047000922,ISIC_0024374,0
0.8448408246040344,0.06547436863183975,0.017857142857142856,0.003009406887755102,1.0,0.06616395373244824,0.12024340986394558,0.232961432738504,0.06547436863183975,44.1104850769043,0.8448408269557823,0.02694319282548543,0.0,0.0,7.97193861217238e-05,0.9999203085899353,0.29793774982651156,ISIC_0024375,0
0.8333858847618103,0.1129898875951767,0.8001833545918368,0.000817123724489796,0.055473518409135655,0.07186782125567864,0.7807517538265306,0.2874507202679519,0.1129898875951767,84.31653594970703,0.8333858543417367,0.04266197238353028,0.0,0.00011957908282056451,0.05528539419174194,0.9445950388908386,0.489800602707403,ISIC_0024376,0
0.7898083329200745,0.2192476987838745,0.042111766581632654,0.017578125,0.690709338428469,0.13399506207391426,0.6605083439625851,0.25445471536496483,0.2192476987838745,51.87945556640625,0.7898186618397359,0.07448624482728916,0.0,0.011200574226677418,0.17986686527729034,0.8089325428009033,0.5441650853040364,ISIC_0024377,0
0.628775417804718,0.1490820199251175,0.0009964923469387755,0.003946109693877551,1.0,0.08912279989058836,0.10886678890306123,0.612461222629091,0.1490820199251175,17.838912963867188,0.628834737019808,0.07245368586010588,0.0014150191564112902,0.05666055530309677,0.9396723508834839,0.0022520727943629026,0.35981012972182375,ISIC_0024378,0
0.9542800784111023,0.16910365223884583,0.04836973852040816,0.000896843112244898,0.7993584780444641,0.089991008173129,1.0,0.28417412572249057,0.16910365223884583,46.152278900146484,0.974163180897359,0.04238754503724735,0.0,0.0,1.992984653043095e-05,0.999980092048645,0.5669664052395365,ISIC_0024379,0
0.8046603798866272,0.16619659960269928,0.07944036989795919,0.0071548150510204085,0.3590852904820766,0.09019922111460568,0.9831227412840137,0.23821271117500306,0.16619659960269928,33.5230827331543,0.8048016081432573,0.052700507756962396,0.0,3.98596930608619e-05,0.1437739133834839,0.8561862111091614,0.4371642633763589,ISIC_0024380,0
0.605241060256958,0.26695168018341064,0.014668367346938776,0.016900510204081634,0.6890135100688248,0.079480889691687,1.0,0.5726548030833889,0.26695168018341064,75.49483489990234,0.6075330913615447,0.12003413104597938,0.0020527741871774197,0.1853475719690323,0.7606425285339355,0.051957111805677414,0.5788108296943776,ISIC_0024381,0
0.7442249655723572,0.14597494900226593,0.31082589285714285,0.052455357142857144,0.7030853761622993,0.10557552866113082,0.5989749415391157,0.5183591745880644,0.14597494900226593,272.4200134277344,0.7442630177070828,0.06599055426815961,0.0006776148220524192,0.010343590751290321,0.4563336968421936,0.5326451063156128,0.7817094918508142,ISIC_0024382,0
0.8190629482269287,0.2221701294183731,0.2514150191326531,0.0029496173469387753,0.0510897862808016,0.09676144675784051,1.0,0.24752423238354296,0.2221701294183731,54.00065612792969,0.81906293767507,0.08061570699606976,0.0,7.97193861217238e-05,0.19011080265045166,0.8098094463348389,0.6030037820064919,ISIC_0024383,0
0.8080085515975952,0.16062183678150177,0.8118024553571429,0.08860809948979592,0.8103866688238149,0.08529587681408513,0.7589950042517007,0.24133227283068726,0.16062183678150177,257.463623046875,0.8080085159063625,0.07397717135145661,0.0,0.002451371168717742,0.15955835580825806,0.8379902839660645,0.6577573668452834,ISIC_0024384,0
0.909758448600769,0.11423883587121964,0.12388392857142858,0.0020527742346938774,0.8636060322968103,0.09057789348651869,0.8123903858418368,0.5615673120487109,0.11423883587121964,31.077926635742188,0.9097584346238495,0.04409775006396003,0.0,0.0,0.009088010527193546,0.9909119606018066,0.674929147906344,ISIC_0024385,0
0.816380500793457,0.1422252058982849,0.04587850765306122,0.01078204719387755,0.766104506497097,0.08831191549166378,1.0,0.37252911832605395,0.1422252058982849,138.83641052246094,0.8163807710584233,0.04143220879348681,0.0,0.0,0.010841837152838707,0.9891581535339355,0.5374012099934197,ISIC_0024386,1
0.6300556063652039,0.17681491374969482,0.24190848214285715,0.011858258928571428,0.45932956866514474,0.10666806821670208,0.5491503241921769,1.0,0.17681491374969482,82.7848892211914,0.6300640568727491,0.08743235186453863,0.011021205224096775,0.031608738005161285,0.9562340378761292,0.0011360013158991933,0.8354694092173521,ISIC_0024387,0
0.8583701252937317,0.11184025555849075,0.8965640943877551,0.0004185267857142857,0.39823618575168807,0.0831160283796351,1.0,1.0,0.11184025555849075,39.06427001953125,0.8583701449329731,0.03745046352912568,0.0,0.0,9.964923810912296e-05,0.9999003410339355,0.8283057191112309,ISIC_0024388,0
0.8316828012466431,0.15432216227054596,0.09221540178571429,0.015246332908163265,0.6072098053352559,0.13881680038493002,0.4563934948979592,0.24401628071796053,0.15432216227054596,72.95015716552734,0.8316828293817526,0.06840501929136869,0.0,0.007971938699483871,0.06580835580825806,0.9262197017669678,0.5206785397034466,ISIC_0024389,0
0.827458918094635,0.24517355859279633,0.6266940369897959,0.03948102678571429,0.4273548655104372,0.14580029296322752,1.0,0.3296492317585733,0.24517355859279633,132.6238250732422,0.8274589523309324,0.08108985509043383,0.0,0.0005779655766673386,0.18050462007522583,0.8189173936843872,0.6986067653714103,ISIC_0024390,0
0.8421584963798523,0.08325552940368652,0.9957549426020408,0.0010363520408163266,0.8615153035624686,0.07990822271247663,0.13344693346088435,0.24642230378375515,0.08325552940368652,44.25522232055664,0.8421585040266106,0.03401886569385451,0.0,0.0,0.008689412847161293,0.9913105964660645,0.516763638924329,ISIC_0024391,0
0.8423112630844116,0.34424176812171936,0.18795838647959184,0.003208705357142857,0.07157785315680051,0.1642634694632461,1.0,0.23641879473020674,0.34424176812171936,47.23577880859375,0.8423112213635455,0.13866644646690357,1.992984653043095e-05,0.02176339365541935,0.19864077866077423,0.7795758843421936,0.5631522224035597,ISIC_0024392,0
0.8674303293228149,0.21433544158935547,0.13954878826530612,0.00510204081632653,0.4282973621103118,0.16658159444814008,0.7559224861819728,0.24774334020159328,0.21433544158935547,25.30191421508789,0.867430331507603,0.11125291351004006,0.0004384566273074597,0.03489716351032257,0.026426976546645164,0.9382374286651611,0.43730974370975306,ISIC_0024393,0
0.7948163747787476,0.3164765536785126,0.27022879464285715,0.03302375637755102,0.25651519552187574,0.18108702398581075,1.0,0.8871001769166345,0.3164765536785126,76.1074447631836,0.7948163640456183,0.14073604295107067,0.0,0.02315848134458065,0.3635004758834839,0.6133410334587097,0.7975521789127594,ISIC_0024394,0
